id,chat_time,platform,user_id,agent_id,conversation_id,intent_id,is_fallback,total_fallbacks,user_response,Sentiment,Code,combined
3432115,8/22/2020 18:29,Web,5f41634f9196b9.56122421,104,1422,-1,0,0,I placed an order on 8/11/2020 and it hasn't shipped and still says processing,positive,1,I placed an order on 8/11/2020 and it hasn't shipped and still says processing
3432183,8/22/2020 18:37,Web,5f416517c33a58.64806098,238,3090,60,1,1,Okc events,positive,1,"Okc events, 4058358845"
3432192,8/22/2020 18:37,Web,5f416517c33a58.64806098,238,3135,-1,0,2,4058358845,positive,1,4058358845
3432238,8/22/2020 18:41,Web,5f41668f8333a7.26395941,104,1380,2232,0,0,Im expecting an automatic delivery and wanted to make sure the address was 5027 Oakley Duluth MN for this and the next 2 deliveries,positive,1,Im expecting an automatic delivery and wanted to make sure the address was 5027 Oakley Duluth MN for this and the next 2 deliveries
3432345,8/22/2020 18:52,Web,5f4169255328d5.61966021,104,1380,2232,0,0,Do you ship to Denmark?,positive,1,Do you ship to Denmark?
3432496,8/22/2020 19:07,Web,5f416afc7f5862.94519667,104,1380,3963,0,0,won't process order - help,negative,0,won't process order - help
3432668,8/22/2020 19:23,Web,5f4170793ab243.87308297,19,3622,-1,0,0,3096607363,positive,1,3096607363
3432747,8/22/2020 19:35,Web,5f41736e267a28.10072533,149,2109,60,1,1,military,positive,1,military
3472819,8/25/2020 18:43,Web,5f417a972146c5.27316957,104,1380,2822,0,0,My order is very delayed,negative,0,My order is very delayed
3433512,8/22/2020 21:17,Web,5f418770bac1e3.26902700,104,1380,60,1,1,k,negative,0,"k, why is my account not showing any reward points when I just spent $200+?, contact, why is my account not showing any reward points when I just spent $200+?"
3433483,8/22/2020 21:15,Web,5f418770bac1e3.26902700,104,1380,2293,0,0,why is my account not showing any reward points when I just spent $200+?,negative,0,"why is my account not showing any reward points when I just spent $200+?, contact, why is my account not showing any reward points when I just spent $200+?"
3433487,8/22/2020 21:15,Web,5f418770bac1e3.26902700,104,1380,1165,0,0,contact,negative,0,"contact, why is my account not showing any reward points when I just spent $200+?"
3433483,8/22/2020 21:15,Web,5f418770bac1e3.26902700,104,1380,2293,0,0,why is my account not showing any reward points when I just spent $200+?,positive,1,why is my account not showing any reward points when I just spent $200+?
3434079,8/22/2020 22:26,Web,5f419338ab3193.61116134,149,2109,3648,0,0,I have chronic pain from 3 operations. Read about your product in Readers Digest. What would you suggest I take to help me get relief.,positive,1,I have chronic pain from 3 operations. Read about your product in Readers Digest. What would you suggest I take to help me get relief.
3608490,9/5/2020 21:04,Web,5f41a8ca1addf8.97728929,5,32,3032,0,0,Hi how are you??,positive,1,Hi how are you??
3638885,9/8/2020 18:20,Web,5f41ab26618310.77303855,104,1380,60,1,3,Brucie Melvin,positive,1,Brucie Melvin
3435142,8/23/2020 0:40,Web,5f41b71e0e9279.12337947,104,1380,2334,0,0,years ago when it first came out after trying different types i felt good with 1000mgs tn an oil base now iseeits no longer mgs. What would be equivalent to 1000mgs.,positive,1,years ago when it first came out after trying different types i felt good with 1000mgs tn an oil base now iseeits no longer mgs. What would be equivalent to 1000mgs.
3435179,8/23/2020 0:49,Web,5f41b7d4879250.14639891,104,1422,-1,0,0,gkadavi@gmaahm,positive,1,gkadavi@gmaahm
3435269,8/23/2020 1:07,Web,5f41bfd734d318.07252053,104,9470,-1,0,0,FLOWER40,positive,1,FLOWER40
3435933,8/23/2020 2:39,Web,5f41d6d53ad2c2.02923037,132,1937,2779,0,0,how many do you do per day?,positive,1,how many do you do per day?
3500441,8/27/2020 20:52,Web,5f41f3a1e70e45.79970946,104,1380,60,1,1,is my order shipped,positive,1,is my order shipped
3437319,8/23/2020 5:58,Web,5f4205650bd933.93671920,104,1380,2257,0,0,I'm stressed,negative,0,"I'm stressed, I'm stressed"
3437319,8/23/2020 5:58,Web,5f4205650bd933.93671920,104,1380,2257,0,0,I'm stressed,positive,1,I'm stressed
3753165,9/19/2020 2:14,Web,5f42391f953f12.73469547,104,1422,-1,0,2,952.356.4498,positive,1,952.356.4498
3709302,9/15/2020 8:51,Web,5f424569a7fd55.23214589,104,1380,2315,0,0,shipping price argentina,positive,1,shipping price argentina
3697435,9/14/2020 12:25,Web,5f425f804875e6.28495159,104,1422,-1,0,4,"Order 102205387, received the wrong product",Negative,0,"Order 102205387, received the wrong product"
3442494,8/23/2020 16:15,Web,5f426310208152.34949307,104,1380,2434,0,0,I am about to order again because I love the products,Positive,1,I am about to order again because I love the products
3440478,8/23/2020 13:19,Web,5f426a438f7e13.44381980,104,9470,-1,0,0,Suma Kavirajan-Jimenez,positive,1,Suma Kavirajan-Jimenez
3441191,8/23/2020 14:25,Web,5f427bf9542018.56785326,19,142,1145,0,0,apprentice discounts,positive,1,apprentice discounts
3482504,8/26/2020 15:02,Web,5f427cd1557aa1.17642309,225,2852,3655,0,0,Live agent,negative,0,Live agent
3441688,8/23/2020 15:11,Web,5f4285c0d71842.85097943,19,142,3,0,8,hi,positive,1,"hi, why so exspensive, Why so frikken expensive, the dont look any different to a bunch of other bags on the market, when i ask a question it says cannot understand me"
3441646,8/23/2020 15:08,Web,5f4285c0d71842.85097943,19,288,60,1,4,why so exspensive,negative,0,"why so exspensive, Why so frikken expensive, the dont look any different to a bunch of other bags on the market, when i ask a question it says cannot understand me"
3441643,8/23/2020 15:08,Web,5f4285c0d71842.85097943,19,288,60,1,2,"Why so frikken expensive, the dont look any different to a bunch of other bags on the market",negative,0,"Why so frikken expensive, the dont look any different to a bunch of other bags on the market, when i ask a question it says cannot understand me"
3441666,8/23/2020 15:10,Web,5f4285c0d71842.85097943,19,142,1498,0,6,when i ask a question it says cannot understand me,negative,0,when i ask a question it says cannot understand me
3441943,8/23/2020 15:32,Web,5f428b15334d86.58880964,238,3103,-1,0,0,Price?,positive,1,Price?
3536740,8/31/2020 11:51,Web,5f428b6e83d669.65512299,104,1380,2330,0,0,Customer service,negative,0,Customer service
3631196,9/8/2020 0:40,Web,5f42939a1ae6e0.43780305,104,1380,2341,0,0,I received 25% off gummies,positive,1,I received 25% off gummies
3567422,9/2/2020 17:09,Web,5f4294fb8d7a09.15063924,104,1422,-1,0,2,I just told you - you stopped the automatic shipment in July - it says pending. I did not stop it. Why did CW? The details all look right to me. I have been trying to call.,positive,1,I just told you - you stopped the automatic shipment in July - it says pending. I did not stop it. Why did CW? The details all look right to me. I have been trying to call.
3442934,8/23/2020 16:54,Web,5f429f1fa10869.62288093,104,1380,2346,0,0,to faLL AND STAY ASLEEP,positive,1,to faLL AND STAY ASLEEP
3443292,8/23/2020 17:21,Web,5f42a4f284ba82.51952139,104,1422,-1,0,0,Suzanne,positive,1,Suzanne
3443747,8/23/2020 18:00,Web,5f42ac6cd007d6.27159935,104,1380,2313,0,0,"CBD Oil retailers in the Fresno, CA area.",positive,1,"CBD Oil retailers in the Fresno, CA area."
3443813,8/23/2020 18:05,Web,5f42ae18bab9a7.49809610,104,9470,-1,0,0,Theresa,positive,1,Theresa
3445138,8/23/2020 19:52,Web,5f42b122a55b60.35741588,104,1380,2356,0,0,Nutrition facts for chicken flavor dogs,positive,1,Nutrition facts for chicken flavor dogs
3444853,8/23/2020 19:31,Web,5f42c2c3be41a5.38937579,104,1380,60,1,1,Having trouble checking out....,negative,0,Having trouble checking out....
3444826,8/23/2020 19:28,Web,5f42c3333fe839.48194004,104,1380,2332,0,0,do you deliver to the uk?,positive,1,do you deliver to the uk?
3445143,8/23/2020 19:52,Web,5f42c872ebebe1.56106637,104,1380,2246,0,0,what product is right for me,positive,1,what product is right for me
3445320,8/23/2020 20:06,Web,5f42cbcacfc3b8.05029514,104,1380,2822,0,0,my order shipped on 8/17 with 2 day rate but still isn't here,negative,0,my order shipped on 8/17 with 2 day rate but still isn't here
3514177,8/28/2020 22:46,Web,5f42cd5ed96c74.11598831,104,1380,3963,0,0,When i placed my order it said it would arrive by today but it still says that it's processing... how come?,positive,1,"When i placed my order it said it would arrive by today but it still says that it's processing... how come?, When i placed my order it said it would arrive by today but it still says that it's processing... how come?"
3514177,8/28/2020 22:46,Web,5f42cd5ed96c74.11598831,104,1380,3963,0,0,When i placed my order it said it would arrive by today but it still says that it's processing... how come?,negative,0,When i placed my order it said it would arrive by today but it still says that it's processing... how come?
3451148,8/24/2020 4:34,Web,5f42d98ab41b87.49770467,104,1422,-1,0,0,Cynthia Conkright,positive,1,Cynthia Conkright
3603263,9/5/2020 12:00,Web,5f42f917890033.47028309,104,1380,2822,0,0,My order shippedd about 7 days ago and I still not received it?,negative,0,My order shippedd about 7 days ago and I still not received it?
3449826,8/24/2020 2:04,Web,5f43200b8b1642.59229545,104,1380,2232,0,0,How long does this take to ship I'm in CALIFORNIA?,positive,1,How long does this take to ship I'm in CALIFORNIA?
3450287,8/24/2020 2:51,Web,5f4327f27d6c23.99219278,104,1380,60,1,2,Why can't I checkout saying no quotes,negative,0,Why can't I checkout saying no quotes
3451030,8/24/2020 4:09,Web,5f4334631809b0.13851539,206,2672,60,1,2,I just placed an order nad forgot to enter the code weekend ?,positive,1,I just placed an order nad forgot to enter the code weekend ?
3451196,8/24/2020 4:44,Web,5f43428f389488.20319075,104,1422,-1,0,0,Is There an email address for an order question?,positive,1,Is There an email address for an order question?
3458194,8/24/2020 18:38,Web,5f4347e572ad59.85215994,104,1380,60,1,1,This didn't answer my question.,negative,0,This didn't answer my question.
3452365,8/24/2020 11:40,Web,5f43a68a141fd9.44020966,104,1380,2436,0,0,Thank you,positive,1,Thank you
3452538,8/24/2020 12:13,Web,5f43aa82bb24a3.74731850,104,1380,3,0,0,hello,positive,1,hello
3452477,8/24/2020 12:04,Web,5f43acbaf24541.75026557,104,1380,2296,0,0,Is the product organic?,positive,1,Is the product organic?
3509205,8/28/2020 16:17,Web,5f43c9086844a2.71734466,104,1380,3963,0,0,where is my order,negative,0,where is my order
3453537,8/24/2020 14:13,Web,5f43cadc58a7d1.37148344,5,50,100,0,0,arnavyadav,positive,1,"arnavyadav, i ust want to chta with you, hi"
3453649,8/24/2020 14:19,Web,5f43cadc58a7d1.37148344,5,26,60,1,1,i ust want to chta with you,negative,0,"i ust want to chta with you, hi"
3453529,8/24/2020 14:12,Web,5f43cadc58a7d1.37148344,5,32,3,0,0,hi,positive,1,hi
3458309,8/24/2020 18:43,Web,5f43cae0ae0bb8.66466375,104,1380,3,0,0,hi there,positive,1,hi there
3468575,8/25/2020 14:31,Web,5f43cbe38ccb16.98833356,104,1380,2292,0,0,i paused my subscription but i see you took money out of my account,negative,0,i paused my subscription but i see you took money out of my account
3453781,8/24/2020 14:37,Web,5f43d052217a18.02469431,149,2109,4,0,0,"What would you recommend for sciatica pain? I do not want to ingest anything, just topical?",positive,1,"What would you recommend for sciatica pain? I do not want to ingest anything, just topical?"
3453958,8/24/2020 14:51,Web,5f43d2274cd121.05753778,104,1380,60,1,1,H7RD18M25,positive,1,H7RD18M25
3454066,8/24/2020 15:03,Web,5f43d6249f47e7.13114504,104,1380,2346,0,0,not for sleep just anxiery,positive,1,not for sleep just anxiery
3540697,8/31/2020 18:02,Web,5f43e3f139b3a0.47873994,104,1380,2822,0,4,My order number is 102254470,positive,1,"My order number is 102254470, Im trying to check on an ordet"
3540647,8/31/2020 18:00,Web,5f43e3f139b3a0.47873994,104,1380,60,1,3,Im trying to check on an ordet,negative,0,Im trying to check on an ordet
3455144,8/24/2020 16:15,Web,5f43e7983b08b4.94375380,104,1380,2346,0,0,Looking for full spectrum to help sleep,positive,1,Looking for full spectrum to help sleep
3455361,8/24/2020 16:26,Web,5f43e7d830d806.65541090,104,1380,60,1,1,"I'm trying to buy, and you don't want my money....",negative,0,"I'm trying to buy, and you don't want my money...."
3472275,8/25/2020 18:11,Web,5f43e9671ce243.72067746,104,1380,60,1,3,Question; this is my first time shopping do I get the 15%,positive,1,Question; this is my first time shopping do I get the 15%
3458477,8/24/2020 18:52,Web,5f43edf84b5d51.84605178,104,1380,60,1,1,"I have called,with no results my name is Chester Walden",negative,0,"I have called,with no results my name is Chester Walden, I ordered 2tubes of cream with 750 mg of hemp last week . This was with 2 day air delivery and 2more tubes every 3 months."
3458444,8/24/2020 18:50,Web,5f43edf84b5d51.84605178,104,1380,2353,0,0,I ordered 2tubes of cream with 750 mg of hemp last week . This was with 2 day air delivery and 2more tubes every 3 months.,negative,0,I ordered 2tubes of cream with 750 mg of hemp last week . This was with 2 day air delivery and 2more tubes every 3 months.
3459729,8/24/2020 20:07,Web,5f43eeba875919.49585323,104,1380,2428,0,0,the discount code I have is not working,negative,0,the discount code I have is not working
3530478,8/30/2020 17:52,Web,5f43f07bf16ca8.29801306,104,9470,-1,0,0,KAREN SALTER,positive,1,KAREN SALTER
3565322,9/2/2020 14:24,Web,5f43f4887cd6a2.10733108,104,1380,3963,0,0,"hi, wondering where my order is. 102241477",positive,1,"hi, wondering where my order is. 102241477"
3456759,8/24/2020 17:31,Web,5f43f8cdb933e7.30088587,104,1422,-1,0,0,fonj@comcast.net,positive,1,fonj@comcast.net
3457012,8/24/2020 17:43,Web,5f43f9c5f1d766.63704133,104,1380,46,0,0,I need live assistance please,negative,0,I need live assistance please
3508711,8/28/2020 15:39,Web,5f43fa57790388.12111397,104,1380,2377,0,0,how much cbd should I take,positive,1,how much cbd should I take
3457252,8/24/2020 17:54,Web,5f43fd884c4882.86393038,104,9470,-1,0,0,"I didnt see anywhere to enter it, I started this order on my phone, but have been having issues using the mobile version",negative,0,"I didnt see anywhere to enter it, I started this order on my phone, but have been having issues using the mobile version"
3457413,8/24/2020 18:02,Web,5f4400904e1f63.54391151,104,1380,46,0,0,talk to agent,negative,0,talk to agent
3474475,8/25/2020 20:36,Web,5f4402ca7e7435.22628113,104,1422,-1,0,0,hi,Positive,1,"hi, which one is good to treat Epilepsy for 8 years old kid ?"
3457702,8/24/2020 18:16,Web,5f4402ca7e7435.22628113,104,1380,2750,0,0,which one is good to treat Epilepsy for 8 years old kid ?,positive,1,which one is good to treat Epilepsy for 8 years old kid ?
3457888,8/24/2020 18:23,Web,5f440356ad3ce8.39502894,104,1380,2436,0,2,Thank you.,positive,1,Thank you.
3457758,8/24/2020 18:18,Web,5f4403678bdf50.97910185,19,288,1100,0,0,Does the TP-XL have a shoulder strap?,positive,1,Does the TP-XL have a shoulder strap?
3664438,9/10/2020 20:37,Web,5f4403c9b0f276.96458839,104,1422,-1,0,2,3604773699,positive,1,3604773699
3459801,8/24/2020 20:10,Web,5f4404c46fe480.96833193,104,1380,46,0,2,live chat,negative,0,live chat
3538761,8/31/2020 15:39,Web,5f4405d0432dc3.67795880,104,1380,2330,0,0,tried that too and it took message and said someone would have to call me back. What has happened to your company and the great customer care you use to give????,negative,0,tried that too and it took message and said someone would have to call me back. What has happened to your company and the great customer care you use to give????
3458376,8/24/2020 18:47,Web,5f4408c9def701.99256959,104,9470,-1,0,0,Julie willging,positive,1,Julie willging
3458517,8/24/2020 18:54,Web,5f440bd33b07b9.12359999,203,2689,-1,0,0,Probably virtual these days. :),Positive,1,Probably virtual these days. :)
3458728,8/24/2020 19:05,Web,5f440f84d59923.82894265,17,105,341,0,0,free shipping,positive,1,free shipping
3461436,8/24/2020 21:43,Web,5f4412e2c0cdd9.93412448,104,1380,60,1,5,How much is 2nd day air,positive,1,How much is 2nd day air
3459293,8/24/2020 19:40,Web,5f44170bdc72f0.33299205,104,1380,2304,0,0,Hello ?? Im looking for a CBD with no thc for my teenage daughter that has anxiety,positive,1,Hello ?? Im looking for a CBD with no thc for my teenage daughter that has anxiety
3541785,8/31/2020 19:14,Web,5f441843b4fce7.80233328,104,1422,-1,0,0,413 992 8337,positive,1,413 992 8337
3740882,9/17/2020 23:11,Web,5f441af82cf123.86951175,104,1380,46,0,0,Please give me an email to contact help with a product,Negative,0,Please give me an email to contact help with a product
3460337,8/24/2020 20:43,Web,5f44246df38538.82858435,104,1380,60,1,1,?,negative,0,"?, 30% coupon for cbd oil. NOw I'm not finding it. Can you find my message from yesterday? bustelo835@gmail.com"
3460302,8/24/2020 20:42,Web,5f44246df38538.82858435,104,1380,2440,0,0,30% coupon for cbd oil. NOw I'm not finding it. Can you find my message from yesterday? bustelo835@gmail.com,negative,0,30% coupon for cbd oil. NOw I'm not finding it. Can you find my message from yesterday? bustelo835@gmail.com
3461261,8/24/2020 21:30,Web,5f442652e72e01.04406320,104,1380,60,1,1,Where can I get the boxes that your product is packaged?,positive,1,Where can I get the boxes that your product is packaged?
3460634,8/24/2020 21:00,Web,5f442a21426427.76024049,104,1380,60,1,1,I suffer of imsomnia...,positive,1,I suffer of imsomnia...
3460982,8/24/2020 21:18,Web,5f442bfbcdd4d8.45817449,104,1380,2353,0,0,do you have the lab results for your 750 mg pain cream?,positive,1,do you have the lab results for your 750 mg pain cream?
3461286,8/24/2020 21:31,Web,5f442d2ae342f5.91767067,104,1380,3963,0,0,Hi...trying to place order using my reward points. Won't go through,negative,0,Hi...trying to place order using my reward points. Won't go through
